구,동,평균거주인구
용산구,이태원2동,105.83333333333334
용산구,한남동,65.33333333333334
용산구,서빙고동,60.0
용산구,보광동,159.66666666666669
성동구,왕십리2동,456.5
성동구,왕십리도선동,377.83333333333337
성동구,마장동,215.0
성동구,사근동,99.33333333333334
성동구,행당1동,280.0
성동구,행당2동,536.0
성동구,응봉동,293.83333333333337
성동구,금호1가동,358.5
성동구,금호2.3가동,374.5
성동구,금호4가동,157.5
성동구,옥수동,218.66666666666669
성동구,성수1가1동,74.83333333333334
성동구,성수1가2동,142.66666666666669
성동구,성수2가1동,151.16666666666669
성동구,성수2가3동,107.66666666666666
성동구,송정동,186.3333333333333
성동구,용답동,51.66666666666667
광진구,화양동,195.16666666666669
광진구,군자동,269.5
광진구,중곡1동,273.0
광진구,중곡2동,403.33333333333337
광진구,중곡3동,282.83333333333337
광진구,중곡4동,129.5
광진구,능동,105.16666666666666
광진구,광장동,123.83333333333334
광진구,자양1동,369.33333333333337
광진구,자양2동,161.16666666666669
광진구,자양3동,263.16666666666663
광진구,자양4동,151.0
광진구,구의1동,400.5
광진구,구의2동,201.3333333333333
광진구,구의3동,204.5
동대문구,용신동,191.8333333333333
동대문구,제기동,210.0
동대문구,전농1동,272.66666666666663
동대문구,전농2동,198.3333333333333
동대문구,답십리1동,355.16666666666663
동대문구,답십리2동,352.5
동대문구,장안1동,281.5
동대문구,장안2동,280.83333333333337
동대문구,청량리동,174.83333333333331
동대문구,회기동,122.0
동대문구,휘경1동,245.0
동대문구,휘경2동,201.8333333333333
동대문구,이문1동,189.16666666666669
동대문구,이문2동,295.5
중랑구,면목2동,343.0
중랑구,면목4동,238.8333333333333
중랑구,면목5동,179.33333333333331
중랑구,면목본동,418.0
중랑구,면목7동,179.33333333333331
중랑구,면목3.8동,164.16666666666669
중랑구,상봉1동,272.5
중랑구,상봉2동,291.16666666666663
중랑구,중화1동,323.83333333333337
중랑구,중화2동,277.66666666666663
중랑구,묵1동,302.33333333333337
중랑구,묵2동,287.5
중랑구,망우본동,99.83333333333334
중랑구,망우3동,181.16666666666669
중랑구,신내1동,171.33333333333331
중랑구,신내2동,231.8333333333333
성북구,성북동,42.0
성북구,삼선동,295.16666666666663
성북구,동선동,214.3333333333333
성북구,돈암1동,337.0
성북구,돈암2동,451.33333333333337
성북구,안암동,60.0
성북구,보문동,274.33333333333337
성북구,정릉1동,428.83333333333337
성북구,정릉2동,207.0
성북구,정릉3동,48.83333333333333
성북구,정릉4동,70.66666666666666
성북구,길음1동,455.33333333333337
성북구,길음2동,296.5
성북구,종암동,269.5
성북구,월곡1동,320.33333333333337
성북구,월곡2동,150.16666666666669
성북구,장위1동,284.66666666666663
성북구,장위2동,201.3333333333333
성북구,장위3동,185.8333333333333
성북구,석관동,186.8333333333333
강북구,삼양동,265.5
강북구,미아동,267.83333333333337
강북구,송중동,278.33333333333337
강북구,송천동,301.83333333333337
강북구,삼각산동,535.8333333333333
강북구,번1동,310.5
강북구,번2동,170.0
강북구,번3동,168.83333333333331
강북구,수유1동,123.66666666666666
강북구,수유2동,371.1666666666666
강북구,수유3동,322.5
강북구,우이동,20.0
강북구,인수동,112.33333333333334
도봉구,창1동,235.5
도봉구,창2동,461.33333333333337
도봉구,창3동,230.0
도봉구,창4동,240.16666666666669
도봉구,창5동,374.5
도봉구,도봉1동,25.833333333333336
도봉구,도봉2동,236.0
도봉구,쌍문1동,187.5
도봉구,쌍문2동,367.0
도봉구,쌍문3동,337.0
도봉구,쌍문4동,362.33333333333337
도봉구,방학1동,283.83333333333337
도봉구,방학2동,189.0
도봉구,방학3동,154.16666666666669
노원구,월계1동,210.8333333333333
노원구,월계2동,131.33333333333331
노원구,월계3동,253.66666666666669
노원구,공릉1동,315.0
노원구,공릉2동,55.83333333333333
노원구,하계1동,194.5
노원구,하계2동,451.83333333333337
노원구,중계본동,123.16666666666666
노원구,중계1동,448.33333333333337
노원구,중계4동,137.33333333333331
노원구,중계2.3동,400.6666666666666
노원구,상계1동,79.66666666666666
노원구,상계2동,333.66666666666663
노원구,상계3.4동,52.33333333333333
노원구,상계5동,446.83333333333337
노원구,상계6.7동,239.8333333333333
노원구,상계8동,355.5
노원구,상계9동,261.5
노원구,상계10동,207.8333333333333
은평구,녹번동,196.5
은평구,불광1동,100.5
은평구,불광2동,229.3333333333333
은평구,갈현1동,262.83333333333337
은평구,갈현2동,291.33333333333337
은평구,구산동,254.0
은평구,대조동,318.16666666666663
은평구,응암1동,233.3333333333333
은평구,응암2동,248.83333333333331
은평구,응암3동,357.66666666666663
은평구,역촌동,420.6666666666666
은평구,신사1동,341.5
은평구,신사2동,205.5
은평구,증산동,178.66666666666669
은평구,수색동,74.16666666666666
은평구,진관동,44.83333333333333
서대문구,천연동,207.8333333333333
서대문구,북아현동,366.5
서대문구,충현동,161.5
서대문구,신촌동,75.33333333333334
서대문구,연희동,127.0
서대문구,홍제1동,165.5
서대문구,홍제3동,148.33333333333331
서대문구,홍제2동,204.5
서대문구,홍은1동,144.83333333333331
서대문구,홍은2동,133.66666666666669
서대문구,남가좌1동,352.5
서대문구,남가좌2동,326.0
서대문구,북가좌1동,309.66666666666663
서대문구,북가좌2동,423.33333333333337
마포구,아현동,304.33333333333337
마포구,공덕동,370.1666666666666
마포구,도화동,218.66666666666669
마포구,용강동,196.5
마포구,대흥동,113.0
마포구,염리동,267.5
마포구,신수동,184.5
마포구,서강동,107.5
마포구,서교동,119.83333333333334
마포구,합정동,105.16666666666666
마포구,망원1동,154.5
마포구,망원2동,126.16666666666669
마포구,연남동,203.8333333333333
마포구,성산1동,188.5
마포구,성산2동,178.0
마포구,상암동,36.83333333333333
양천구,목1동,202.66666666666669
양천구,목2동,303.83333333333337
양천구,목3동,427.83333333333337
양천구,목4동,460.6666666666666
양천구,목5동,208.3333333333333
양천구,신월1동,342.5
양천구,신월2동,360.16666666666663
양천구,신월3동,175.66666666666669
양천구,신월4동,401.1666666666666
양천구,신월5동,288.33333333333337
양천구,신월6동,178.16666666666669
양천구,신월7동,174.66666666666669
양천구,신정1동,294.0
양천구,신정2동,343.66666666666663
양천구,신정3동,168.16666666666669
양천구,신정4동,347.0
양천구,신정6동,259.5
양천구,신정7동,266.83333333333337
강서구,염창동,214.0
강서구,등촌1동,361.83333333333337
강서구,등촌2동,237.8333333333333
강서구,등촌3동,307.0
강서구,화곡1동,443.83333333333337
강서구,화곡2동,416.83333333333337
강서구,화곡3동,432.6666666666666
강서구,화곡4동,252.3333333333333
강서구,화곡본동,356.0
강서구,화곡6동,237.3333333333333
강서구,화곡8동,455.33333333333337
강서구,가양1동,67.16666666666666
강서구,가양2동,150.16666666666669
강서구,가양3동,231.5
강서구,발산1동,125.66666666666666
강서구,우장산동,350.66666666666663
강서구,공항동,27.0
강서구,방화1동,319.5
강서구,방화2동,42.83333333333333
강서구,방화3동,123.33333333333334
구로구,신도림동,280.16666666666663
구로구,구로1동,211.0
구로구,구로2동,140.16666666666669
구로구,구로3동,234.3333333333333
구로구,구로4동,388.1666666666666
구로구,구로5동,277.16666666666663
구로구,가리봉동,224.66666666666669
구로구,고척1동,217.16666666666669
구로구,고척2동,278.33333333333337
구로구,개봉1동,280.16666666666663
구로구,개봉2동,382.33333333333337
구로구,개봉3동,267.83333333333337
구로구,오류1동,319.66666666666663
구로구,오류2동,102.83333333333334
구로구,수궁동,90.66666666666666
금천구,가산동,94.66666666666666
금천구,독산1동,211.8333333333333
금천구,독산2동,324.83333333333337
금천구,독산3동,256.0
금천구,독산4동,263.66666666666663
금천구,시흥1동,238.3333333333333
금천구,시흥2동,192.16666666666669
금천구,시흥3동,84.83333333333334
금천구,시흥4동,262.0
금천구,시흥5동,134.5
영등포구,영등포본동,259.16666666666663
영등포구,영등포동,190.3333333333333
영등포구,여의동,51.0
영등포구,당산1동,278.83333333333337
영등포구,당산2동,234.3333333333333
영등포구,도림동,344.66666666666663
영등포구,문래동,183.5
영등포구,양평1동,202.5
영등포구,양평2동,86.16666666666666
영등포구,신길1동,227.0
영등포구,신길3동,303.83333333333337
영등포구,신길4동,307.66666666666663
영등포구,신길5동,197.0
영등포구,신길6동,291.66666666666663
영등포구,신길7동,269.83333333333337
영등포구,대림1동,267.66666666666663
영등포구,대림2동,219.3333333333333
영등포구,대림3동,253.3333333333333
동작구,노량진1동,170.83333333333331
동작구,노량진2동,225.5
동작구,상도1동,306.16666666666663
동작구,상도2동,358.83333333333337
동작구,상도3동,385.6666666666666
동작구,상도4동,310.0
동작구,흑석동,158.66666666666669
동작구,사당1동,369.33333333333337
동작구,사당2동,90.66666666666666
동작구,사당3동,286.5
동작구,사당4동,339.16666666666663
동작구,사당5동,197.16666666666669
동작구,대방동,249.0
동작구,신대방1동,348.33333333333337
동작구,신대방2동,206.5
관악구,보라매동,312.66666666666663
관악구,청림동,528.8333333333333
관악구,성현동,532.5
관악구,행운동,395.1666666666666
관악구,낙성대동,67.83333333333334
관악구,청룡동,251.16666666666663
관악구,은천동,463.6666666666666
관악구,중앙동,394.0
관악구,인헌동,367.33333333333337
관악구,남현동,44.83333333333333
관악구,서원동,354.66666666666663
관악구,신원동,332.5
관악구,서림동,259.16666666666663
관악구,신사동,373.6666666666666
관악구,신림동,426.6666666666666
관악구,난향동,206.0
관악구,조원동,266.33333333333337
관악구,대학동,30.0
관악구,삼성동,96.16666666666666
관악구,미성동,233.8333333333333
관악구,난곡동,284.66666666666663
서초구,서초1동,153.66666666666669
서초구,서초2동,154.0
서초구,서초3동,100.83333333333334
서초구,서초4동,352.66666666666663
서초구,잠원동,178.16666666666669
서초구,반포본동,80.83333333333334
서초구,반포1동,308.0
서초구,반포2동,128.83333333333331
서초구,반포3동,144.0
서초구,반포4동,137.83333333333331
서초구,방배본동,322.5
서초구,방배1동,250.66666666666669
서초구,방배2동,108.5
서초구,방배3동,91.33333333333334
서초구,방배4동,249.0
서초구,양재1동,79.66666666666666
서초구,양재2동,30.0
서초구,내곡동,14.0
강남구,신사동,99.33333333333334
강남구,논현1동,183.8333333333333
강남구,논현2동,149.16666666666669
강남구,압구정동,108.83333333333334
강남구,청담동,123.0
강남구,삼성1동,75.0
강남구,삼성2동,241.8333333333333
강남구,대치1동,317.16666666666663
강남구,대치2동,187.3333333333333
강남구,대치4동,286.66666666666663
강남구,역삼1동,152.83333333333331
강남구,역삼2동,323.0
강남구,도곡1동,213.5
강남구,도곡2동,334.33333333333337
강남구,개포1동,70.16666666666666
강남구,개포2동,91.5
강남구,개포4동,121.5
강남구,세곡동,75.83333333333334
강남구,일원본동,101.83333333333334
강남구,일원1동,170.83333333333331
강남구,일원2동,172.33333333333331
강남구,수서동,96.16666666666666
송파구,풍납1동,137.66666666666669
송파구,풍납2동,123.0
송파구,거여1동,254.3333333333333
송파구,거여2동,332.66666666666663
송파구,마천1동,356.5
송파구,마천2동,240.0
송파구,방이1동,281.33333333333337
송파구,방이2동,335.33333333333337
송파구,오륜동,59.83333333333333
송파구,오금동,239.8333333333333
송파구,송파1동,372.1666666666666
송파구,송파2동,325.0
송파구,석촌동,353.33333333333337
송파구,삼전동,324.5
송파구,가락본동,268.16666666666663
송파구,가락1동,202.5
송파구,가락2동,359.66666666666663
송파구,문정1동,343.66666666666663
송파구,문정2동,126.66666666666666
송파구,장지동,249.5
송파구,위례동,110.33333333333334
송파구,잠실본동,254.3333333333333
송파구,잠실2동,126.66666666666666
송파구,잠실3동,237.3333333333333
송파구,잠실4동,264.0
송파구,잠실6동,123.0
송파구,잠실7동,150.16666666666669
강동구,강일동,87.5
강동구,상일동,79.83333333333334
강동구,명일1동,355.33333333333337
강동구,명일2동,191.66666666666669
강동구,고덕1동,140.16666666666669
강동구,고덕2동,39.66666666666667
강동구,암사1동,490.0
강동구,암사2동,61.83333333333333
강동구,암사3동,100.83333333333334
강동구,천호1동,417.5
강동구,천호2동,190.66666666666669
강동구,천호3동,477.83333333333337
강동구,성내1동,310.33333333333337
강동구,성내2동,390.6666666666666
강동구,성내3동,367.5
강동구,길동,289.66666666666663
강동구,둔촌1동,2.5
강동구,둔촌2동,172.5
종로구,청운효자동,51.0
종로구,사직동,82.0
종로구,삼청동,19.0
종로구,부암동,45.0
종로구,평창동,22.0
종로구,무악동,189.0
종로구,교남동,294.0
종로구,가회동,77.0
종로구,종로1.2.3.4가동,30.0
종로구,종로5.6가동,87.0
종로구,이화동,101.0
종로구,혜화동,145.0
종로구,창신1동,173.0
종로구,창신2동,324.0
종로구,창신3동,320.0
종로구,숭인1동,257.0
종로구,숭인2동,270.0
중구,소공동,23.0
중구,회현동,56.0
중구,명동,28.0
중구,필동,28.0
중구,장충동,45.0
중구,광희동,70.0
중구,을지로동,32.0
중구,신당동,143.0
중구,다산동,266.0
중구,약수동,336.0
중구,청구동,407.0
중구,신당5동,327.0
중구,동화동,334.0
중구,황학동,384.0
중구,중림동,253.0
용산구,후암동,204.0
용산구,용산2가동,48.0
용산구,남영동,104.0
용산구,청파동,228.0
용산구,원효로1동,273.0
용산구,원효로2동,155.0
용산구,효창동,214.0
용산구,용문동,432.0
용산구,한강로동,59.0
용산구,이촌1동,131.0
용산구,이촌2동,73.0
용산구,이태원1동,117.0
용산구,이태원2동,105.0
용산구,한남동,67.0
용산구,서빙고동,60.0
용산구,보광동,158.0
성동구,왕십리2동,449.0
성동구,왕십리도선동,377.0
성동구,마장동,210.0
성동구,사근동,101.0
성동구,행당1동,250.0
성동구,행당2동,526.0
성동구,응봉동,288.0
성동구,금호1가동,356.0
성동구,금호2.3가동,367.0
성동구,금호4가동,155.0
성동구,옥수동,217.0
성동구,성수1가1동,74.0
성동구,성수1가2동,136.0
성동구,성수2가1동,147.0
성동구,성수2가3동,106.0
성동구,송정동,183.0
성동구,용답동,50.0
광진구,화양동,201.0
광진구,군자동,272.0
광진구,중곡1동,268.0
광진구,중곡2동,400.0
광진구,중곡3동,277.0
광진구,중곡4동,127.0
광진구,능동,106.0
광진구,광장동,123.0
광진구,자양1동,366.0
광진구,자양2동,157.0
광진구,자양3동,259.0
광진구,자양4동,146.0
광진구,구의1동,398.0
광진구,구의2동,198.0
광진구,구의3동,202.0
동대문구,용신동,196.0
동대문구,제기동,210.0
동대문구,전농1동,271.0
동대문구,전농2동,195.0
동대문구,답십리1동,356.0
동대문구,답십리2동,340.0
동대문구,장안1동,284.0
동대문구,장안2동,295.0
동대문구,청량리동,164.0
동대문구,회기동,127.0
동대문구,휘경1동,265.0
동대문구,휘경2동,201.0
동대문구,이문1동,185.0
동대문구,이문2동,293.0
중랑구,면목2동,333.0
중랑구,면목4동,228.0
중랑구,면목5동,256.0
중랑구,면목본동,408.0
중랑구,면목7동,186.0
중랑구,면목3.8동,160.0
중랑구,상봉1동,270.0
중랑구,상봉2동,302.0
중랑구,중화1동,318.0
중랑구,중화2동,266.0
중랑구,묵1동,299.0
중랑구,묵2동,285.0
중랑구,망우본동,99.0
중랑구,망우3동,177.0
중랑구,신내1동,168.0
중랑구,신내2동,226.0
성북구,성북동,42.0
성북구,삼선동,281.0
성북구,동선동,216.0
성북구,돈암1동,327.0
성북구,돈암2동,448.0
성북구,안암동,115.0
성북구,보문동,286.0
성북구,정릉1동,448.0
성북구,정릉2동,207.0
성북구,정릉3동,48.0
성북구,정릉4동,69.0
성북구,길음1동,447.0
성북구,길음2동,309.0
성북구,종암동,267.0
성북구,월곡1동,317.0
성북구,월곡2동,151.0
성북구,장위1동,283.0
성북구,장위2동,203.0
성북구,장위3동,260.0
성북구,석관동,201.0
강북구,삼양동,258.0
강북구,미아동,267.0
강북구,송중동,280.0
강북구,송천동,296.0
강북구,삼각산동,525.0
강북구,번1동,308.0
강북구,번2동,165.0
강북구,번3동,163.0
강북구,수유1동,122.0
강북구,수유2동,367.0
강북구,수유3동,320.0
강북구,우이동,20.0
강북구,인수동,109.0
도봉구,창1동,228.0
도봉구,창2동,453.0
도봉구,창3동,225.0
도봉구,창4동,236.0
도봉구,창5동,372.0
도봉구,도봉1동,25.0
도봉구,도봉2동,231.0
도봉구,쌍문1동,185.0
도봉구,쌍문2동,357.0
도봉구,쌍문3동,332.0
도봉구,쌍문4동,354.0
도봉구,방학1동,278.0
도봉구,방학2동,184.0
도봉구,방학3동,150.0
노원구,월계1동,205.0
노원구,월계2동,138.0
노원구,월계3동,247.0
노원구,공릉1동,310.0
노원구,공릉2동,55.0
노원구,하계1동,187.0
노원구,하계2동,441.0
노원구,중계본동,119.0
노원구,중계1동,440.0
노원구,중계4동,134.0
노원구,중계2.3동,389.0
노원구,상계1동,78.0
노원구,상계2동,327.0
노원구,상계3.4동,54.0
노원구,상계5동,436.0
노원구,상계6.7동,234.0
노원구,상계8동,343.0
노원구,상계9동,254.0
노원구,상계10동,217.0
은평구,녹번동,194.0
은평구,불광1동,98.0
은평구,불광2동,226.0
은평구,갈현1동,252.0
은평구,갈현2동,283.0
은평구,구산동,249.0
은평구,대조동,314.0
은평구,응암1동,275.0
은평구,응암2동,328.0
은평구,응암3동,371.0
은평구,역촌동,409.0
은평구,신사1동,334.0
은평구,신사2동,198.0
은평구,증산동,172.0
은평구,수색동,90.0
은평구,진관동,44.0
서대문구,천연동,202.0
서대문구,북아현동,359.0
서대문구,충현동,184.0
서대문구,신촌동,77.0
서대문구,연희동,122.0
서대문구,홍제1동,163.0
서대문구,홍제3동,145.0
서대문구,홍제2동,202.0
서대문구,홍은1동,149.0
서대문구,홍은2동,132.0
서대문구,남가좌1동,340.0
서대문구,남가좌2동,381.0
서대문구,북가좌1동,303.0
서대문구,북가좌2동,415.0
마포구,아현동,321.0
마포구,공덕동,406.0
마포구,도화동,252.0
마포구,용강동,219.0
마포구,대흥동,168.0
마포구,염리동,250.0
마포구,신수동,252.0
마포구,서강동,130.0
마포구,서교동,144.0
마포구,합정동,111.0
마포구,망원1동,187.0
마포구,망원2동,157.0
마포구,연남동,243.0
마포구,성산1동,226.0
마포구,성산2동,203.0
마포구,상암동,41.0
양천구,목1동,201.0
양천구,목2동,298.0
양천구,목3동,422.0
양천구,목4동,449.0
양천구,목5동,205.0
양천구,신월1동,335.0
양천구,신월2동,351.0
양천구,신월3동,169.0
양천구,신월4동,392.0
양천구,신월5동,280.0
양천구,신월6동,314.0
양천구,신월7동,168.0
양천구,신정1동,289.0
양천구,신정2동,337.0
양천구,신정3동,164.0
양천구,신정4동,337.0
양천구,신정6동,257.0
양천구,신정7동,261.0
강서구,염창동,214.0
강서구,등촌1동,371.0
강서구,등촌2동,232.0
강서구,등촌3동,297.0
강서구,화곡1동,428.0
강서구,화곡2동,391.0
강서구,화곡3동,416.0
강서구,화곡4동,244.0
강서구,화곡본동,381.0
강서구,화곡6동,234.0
강서구,화곡8동,437.0
강서구,가양1동,68.0
강서구,가양2동,146.0
강서구,가양3동,224.0
강서구,발산1동,124.0
강서구,우장산동,344.0
강서구,공항동,27.0
강서구,방화1동,312.0
강서구,방화2동,42.0
강서구,방화3동,120.0
구로구,신도림동,276.0
구로구,구로1동,211.0
구로구,구로2동,136.0
구로구,구로3동,231.0
구로구,구로4동,379.0
구로구,구로5동,273.0
구로구,가리봉동,223.0
구로구,고척1동,213.0
구로구,고척2동,270.0
구로구,개봉1동,291.0
구로구,개봉2동,374.0
구로구,개봉3동,262.0
구로구,오류1동,323.0
구로구,오류2동,122.0
구로구,수궁동,89.0
금천구,가산동,103.0
금천구,독산1동,216.0
금천구,독산2동,319.0
금천구,독산3동,251.0
금천구,독산4동,257.0
금천구,시흥1동,235.0
금천구,시흥2동,188.0
금천구,시흥3동,84.0
금천구,시흥4동,257.0
금천구,시흥5동,132.0
영등포구,영등포본동,255.0
영등포구,영등포동,202.0
영등포구,여의동,51.0
영등포구,당산1동,278.0
영등포구,당산2동,246.0
영등포구,도림동,338.0
영등포구,문래동,191.0
영등포구,양평1동,200.0
영등포구,양평2동,87.0
영등포구,신길1동,227.0
영등포구,신길3동,323.0
영등포구,신길4동,351.0
영등포구,신길5동,232.0
영등포구,신길6동,310.0
영등포구,신길7동,319.0
영등포구,대림1동,301.0
영등포구,대림2동,216.0
영등포구,대림3동,245.0
동작구,노량진1동,170.0
동작구,노량진2동,223.0
동작구,상도1동,302.0
동작구,상도2동,348.0
동작구,상도3동,379.0
동작구,상도4동,305.0
동작구,흑석동,157.0
동작구,사당1동,366.0
동작구,사당2동,89.0
동작구,사당3동,279.0
동작구,사당4동,335.0
동작구,사당5동,223.0
동작구,대방동,244.0
동작구,신대방1동,345.0
동작구,신대방2동,204.0
관악구,보라매동,306.0
관악구,청림동,513.0
관악구,성현동,480.0
관악구,행운동,391.0
관악구,낙성대동,67.0
관악구,청룡동,292.0
관악구,은천동,457.0
관악구,중앙동,394.0
관악구,인헌동,359.0
관악구,남현동,44.0
관악구,서원동,348.0
관악구,신원동,330.0
관악구,서림동,260.0
관악구,신사동,372.0
관악구,신림동,430.0
관악구,난향동,201.0
관악구,조원동,268.0
관악구,대학동,30.0
관악구,삼성동,92.0
관악구,미성동,228.0
관악구,난곡동,278.0
서초구,서초1동,152.0
서초구,서초2동,174.0
서초구,서초3동,105.0
서초구,서초4동,356.0
서초구,잠원동,154.0
서초구,반포본동,80.0
서초구,반포1동,323.0
서초구,반포2동,128.0
서초구,반포3동,169.0
서초구,반포4동,137.0
서초구,방배본동,320.0
서초구,방배1동,249.0
서초구,방배2동,106.0
서초구,방배3동,88.0
서초구,방배4동,249.0
서초구,양재1동,78.0
서초구,양재2동,30.0
서초구,내곡동,14.0
강남구,신사동,96.0
강남구,논현1동,183.0
강남구,논현2동,150.0
강남구,압구정동,108.0
강남구,청담동,113.0
강남구,삼성1동,70.0
강남구,삼성2동,241.0
강남구,대치1동,313.0
강남구,대치2동,184.0
강남구,대치4동,285.0
강남구,역삼1동,152.0
강남구,역삼2동,328.0
강남구,도곡1동,216.0
강남구,도곡2동,331.0
강남구,개포1동,66.0
강남구,개포2동,94.0
강남구,개포4동,144.0
강남구,세곡동,75.0
강남구,일원본동,101.0
강남구,일원1동,165.0
강남구,일원2동,169.0
강남구,수서동,92.0
송파구,풍납1동,131.0
송파구,풍납2동,128.0
송파구,거여1동,246.0
송파구,거여2동,371.0
송파구,마천1동,344.0
송파구,마천2동,235.0
송파구,방이1동,278.0
송파구,방이2동,342.0
송파구,오륜동,59.0
송파구,오금동,234.0
송파구,송파1동,363.0
송파구,송파2동,325.0
송파구,석촌동,345.0
송파구,삼전동,317.0
송파구,가락본동,264.0
송파구,가락1동,205.0
송파구,가락2동,353.0
송파구,문정1동,337.0
송파구,문정2동,125.0
송파구,장지동,232.0
송파구,위례동,117.0
송파구,잠실본동,251.0
송파구,잠실2동,125.0
송파구,잠실3동,234.0
송파구,잠실4동,259.0
송파구,잠실6동,123.0
송파구,잠실7동,146.0
강동구,강일동,95.0
강동구,상일동,184.0
강동구,명일1동,417.0
강동구,명일2동,190.0
강동구,고덕1동,136.0
강동구,고덕2동,93.0
강동구,암사1동,480.0
강동구,암사2동,66.0
강동구,암사3동,100.0
강동구,천호1동,410.0
강동구,천호2동,189.0
강동구,천호3동,467.0
강동구,성내1동,307.0
강동구,성내2동,389.0
강동구,성내3동,365.0
강동구,길동,293.0
강동구,둔촌1동,0.0
강동구,둔촌2동,165.0
종로구,청운효자동,51.0
종로구,사직동,82.0
종로구,삼청동,19.0
종로구,부암동,45.0
종로구,평창동,22.0
종로구,무악동,189.0
종로구,교남동,294.0
종로구,가회동,77.0
종로구,종로1.2.3.4가동,30.0
종로구,종로5.6가동,87.0
종로구,이화동,101.0
종로구,혜화동,145.0
종로구,창신1동,173.0
종로구,창신2동,324.0
종로구,창신3동,320.0
종로구,숭인1동,257.0
종로구,숭인2동,270.0
중구,소공동,23.0
중구,회현동,56.0
중구,명동,28.0
중구,필동,28.0
중구,장충동,45.0
중구,광희동,70.0
중구,을지로동,32.0
중구,신당동,143.0
중구,다산동,266.0
중구,약수동,336.0
중구,청구동,407.0
중구,신당5동,327.0
중구,동화동,334.0
중구,황학동,384.0
중구,중림동,253.0
용산구,후암동,204.0
용산구,용산2가동,48.0
용산구,남영동,104.0
용산구,청파동,228.0
용산구,원효로1동,273.0
용산구,원효로2동,155.0
용산구,효창동,214.0
용산구,용문동,432.0
용산구,한강로동,59.0
용산구,이촌1동,131.0
용산구,이촌2동,73.0
용산구,이태원1동,117.0
용산구,이태원2동,105.0
용산구,한남동,67.0
용산구,서빙고동,60.0
용산구,보광동,158.0
성동구,왕십리2동,449.0
성동구,왕십리도선동,377.0
성동구,마장동,210.0
성동구,사근동,101.0
성동구,행당1동,250.0
성동구,행당2동,526.0
성동구,응봉동,288.0
성동구,금호1가동,356.0
성동구,금호2.3가동,367.0
성동구,금호4가동,155.0
성동구,옥수동,217.0
성동구,성수1가1동,74.0
성동구,성수1가2동,136.0
성동구,성수2가1동,147.0
성동구,성수2가3동,106.0
성동구,송정동,183.0
성동구,용답동,50.0
광진구,화양동,201.0
광진구,군자동,272.0
광진구,중곡1동,268.0
광진구,중곡2동,400.0
광진구,중곡3동,277.0
광진구,중곡4동,127.0
광진구,능동,106.0
광진구,광장동,123.0
광진구,자양1동,366.0
광진구,자양2동,157.0
광진구,자양3동,259.0
광진구,자양4동,146.0
광진구,구의1동,398.0
광진구,구의2동,198.0
광진구,구의3동,202.0
동대문구,용신동,196.0
동대문구,제기동,210.0
동대문구,전농1동,271.0
동대문구,전농2동,195.0
동대문구,답십리1동,356.0
동대문구,답십리2동,340.0
동대문구,장안1동,284.0
동대문구,장안2동,295.0
동대문구,청량리동,164.0
동대문구,회기동,127.0
동대문구,휘경1동,265.0
동대문구,휘경2동,201.0
동대문구,이문1동,185.0
동대문구,이문2동,293.0
중랑구,면목2동,333.0
중랑구,면목4동,228.0
중랑구,면목5동,256.0
중랑구,면목본동,408.0
중랑구,면목7동,186.0
중랑구,면목3.8동,160.0
중랑구,상봉1동,270.0
중랑구,상봉2동,302.0
중랑구,중화1동,318.0
중랑구,중화2동,266.0
중랑구,묵1동,299.0
중랑구,묵2동,285.0
중랑구,망우본동,99.0
중랑구,망우3동,177.0
중랑구,신내1동,168.0
중랑구,신내2동,226.0
성북구,성북동,42.0
성북구,삼선동,281.0
성북구,동선동,216.0
성북구,돈암1동,327.0
성북구,돈암2동,448.0
성북구,안암동,115.0
성북구,보문동,286.0
성북구,정릉1동,448.0
성북구,정릉2동,207.0
성북구,정릉3동,48.0
성북구,정릉4동,69.0
성북구,길음1동,447.0
성북구,길음2동,309.0
성북구,종암동,267.0
성북구,월곡1동,317.0
성북구,월곡2동,151.0
성북구,장위1동,283.0
성북구,장위2동,203.0
성북구,장위3동,260.0
성북구,석관동,201.0
강북구,삼양동,258.0
강북구,미아동,267.0
강북구,송중동,280.0
강북구,송천동,296.0
강북구,삼각산동,525.0
강북구,번1동,308.0
강북구,번2동,165.0
강북구,번3동,163.0
강북구,수유1동,122.0
강북구,수유2동,367.0
강북구,수유3동,320.0
강북구,우이동,20.0
강북구,인수동,109.0
도봉구,창1동,228.0
도봉구,창2동,453.0
도봉구,창3동,225.0
도봉구,창4동,236.0
도봉구,창5동,372.0
도봉구,도봉1동,25.0
도봉구,도봉2동,231.0
도봉구,쌍문1동,185.0
도봉구,쌍문2동,357.0
도봉구,쌍문3동,332.0
도봉구,쌍문4동,354.0
도봉구,방학1동,278.0
도봉구,방학2동,184.0
도봉구,방학3동,150.0
노원구,월계1동,205.0
노원구,월계2동,138.0
노원구,월계3동,247.0
노원구,공릉1동,310.0
노원구,공릉2동,55.0
노원구,하계1동,187.0
노원구,하계2동,441.0
노원구,중계본동,119.0
노원구,중계1동,440.0
노원구,중계4동,134.0
노원구,중계2.3동,389.0
노원구,상계1동,78.0
노원구,상계2동,327.0
노원구,상계3.4동,54.0
노원구,상계5동,436.0
노원구,상계6.7동,234.0
노원구,상계8동,343.0
노원구,상계9동,254.0
