,구,동,평균유동인구
249,강서구,화곡6동,51010.16666666667
250,강서구,화곡8동,145440.5
251,강서구,가양1동,4484.166666666666
252,강서구,가양2동,18980.5
253,강서구,가양3동,25318.166666666664
254,강서구,발산1동,19791.5
255,강서구,우장산동,64397.83333333333
256,강서구,공항동,4063.833333333333
257,강서구,방화1동,54864.16666666667
258,강서구,방화2동,7160.833333333334
259,강서구,방화3동,13835.333333333332
260,구로구,신도림동,39347.16666666667
261,구로구,구로1동,16268.5
262,구로구,구로2동,44266.83333333333
263,구로구,구로3동,68029.33333333334
264,구로구,구로4동,102673.66666666666
265,구로구,구로5동,58199.16666666667
266,구로구,가리봉동,76513.16666666666
267,구로구,고척1동,37884.66666666667
268,구로구,고척2동,57576.83333333333
269,구로구,개봉1동,52136.83333333333
270,구로구,개봉2동,47219.66666666667
271,구로구,개봉3동,38262.66666666667
272,구로구,오류1동,43565.16666666667
273,구로구,오류2동,14583.166666666668
274,구로구,수궁동,11367.833333333332
275,금천구,가산동,23962.166666666664
276,금천구,독산1동,20897.833333333336
277,금천구,독산2동,67912.83333333334
278,금천구,독산3동,61953.83333333333
279,금천구,독산4동,64685.33333333333
280,금천구,시흥1동,36660.33333333333
281,금천구,시흥2동,13288.833333333332
282,금천구,시흥3동,14366.166666666668
283,금천구,시흥4동,44187.33333333333
284,금천구,시흥5동,20353.666666666664
285,영등포구,영등포본동,75939.66666666666
286,영등포구,영등포동,61403.16666666667
287,영등포구,여의동,8141.666666666667
288,영등포구,당산1동,71334.0
289,영등포구,당산2동,45208.5
290,영등포구,도림동,98199.5
291,영등포구,문래동,36420.33333333333
292,영등포구,양평1동,41136.33333333333
293,영등포구,양평2동,16115.833333333334
294,영등포구,신길1동,77302.66666666666
295,영등포구,신길3동,91231.33333333334
296,영등포구,신길4동,107433.33333333334
297,영등포구,신길5동,53189.83333333333
298,영등포구,신길6동,91495.33333333334
299,영등포구,신길7동,57265.83333333333
300,영등포구,대림1동,141165.3333333333
301,영등포구,대림2동,90078.0
302,영등포구,대림3동,61232.66666666667
303,동작구,노량진1동,35277.33333333333
304,동작구,노량진2동,67445.33333333334
305,동작구,상도1동,60273.5
306,동작구,상도2동,66331.83333333333
307,동작구,상도3동,95947.0
308,동작구,상도4동,74711.66666666666
309,동작구,흑석동,35635.16666666667
310,동작구,사당1동,102447.16666666666
311,동작구,사당2동,21160.333333333336
312,동작구,사당3동,47045.5
313,동작구,사당4동,97132.83333333334
314,동작구,사당5동,40828.0
315,동작구,대방동,35003.16666666667
316,동작구,신대방1동,39775.66666666667
317,동작구,신대방2동,46842.16666666667
318,관악구,보라매동,58286.16666666667
319,관악구,청림동,95955.0
320,관악구,성현동,78995.0
321,관악구,행운동,101238.0
322,관악구,낙성대동,21326.333333333336
323,관악구,청룡동,93102.66666666666
324,관악구,은천동,114147.16666666666
325,관악구,중앙동,148131.3333333333
326,관악구,인헌동,91109.16666666666
327,관악구,남현동,15195.833333333332
328,관악구,서원동,81640.66666666666
329,관악구,신원동,116204.16666666666
330,관악구,서림동,48759.0
331,관악구,신사동,112294.16666666666
332,관악구,신림동,151050.8333333333
333,관악구,난향동,18695.833333333336
334,관악구,조원동,93308.83333333334
335,관악구,대학동,8638.333333333332
336,관악구,삼성동,19109.833333333336
337,관악구,미성동,42647.5
338,관악구,난곡동,66270.16666666666
339,서초구,서초1동,52111.83333333333
340,서초구,서초2동,57819.5
341,서초구,서초3동,38464.66666666667
342,서초구,서초4동,67111.16666666666
343,서초구,잠원동,31523.166666666664
344,서초구,반포본동,4925.0
345,서초구,반포1동,63296.83333333333
346,서초구,반포2동,14188.5
347,서초구,반포3동,19134.833333333336
348,서초구,반포4동,42385.5
349,서초구,방배본동,77332.66666666666
350,서초구,방배1동,66485.0
351,서초구,방배2동,24923.5
352,서초구,방배3동,16171.833333333332
353,서초구,방배4동,73708.0
354,서초구,양재1동,13718.0
355,서초구,양재2동,7731.666666666666
356,서초구,내곡동,190.83333333333331
357,강남구,신사동,35701.33333333333
358,강남구,논현1동,76527.16666666666
359,강남구,논현2동,79392.66666666666
360,강남구,압구정동,27697.333333333336
361,강남구,청담동,40144.33333333333
362,강남구,삼성1동,19656.5
363,강남구,삼성2동,69355.83333333334
364,강남구,대치1동,56311.5
365,강남구,대치2동,27045.833333333336
366,강남구,대치4동,133278.3333333333
367,강남구,역삼1동,68439.0
368,강남구,역삼2동,92659.66666666666
369,강남구,도곡1동,50126.33333333333
370,강남구,도곡2동,42818.33333333333
371,강남구,개포1동,10665.5
372,강남구,개포2동,10194.5
373,강남구,개포4동,24693.833333333336
374,강남구,세곡동,5028.833333333334
375,강남구,일원본동,12133.5
376,강남구,일원1동,35003.66666666667
377,강남구,일원2동,9954.0
378,강남구,수서동,10070.0
379,송파구,풍납1동,43917.66666666667
380,송파구,풍납2동,31332.333333333336
381,송파구,거여1동,68364.5
382,송파구,거여2동,99838.0
383,송파구,마천1동,68859.33333333334
384,송파구,마천2동,52418.5
385,송파구,방이1동,71156.33333333334
386,송파구,방이2동,89968.33333333334
387,송파구,오륜동,1681.3333333333335
388,송파구,오금동,48087.0
389,송파구,송파1동,95478.0
390,송파구,송파2동,50361.83333333333
391,송파구,석촌동,84037.83333333334
392,송파구,삼전동,69846.16666666666
393,송파구,가락본동,77179.5
394,송파구,가락1동,9846.5
395,송파구,가락2동,75969.5
396,송파구,문정1동,83022.33333333334
397,송파구,문정2동,7674.833333333334
398,송파구,장지동,55443.0
399,송파구,위례동,6244.166666666666
400,송파구,잠실본동,63425.83333333333
401,송파구,잠실2동,7880.166666666666
402,송파구,잠실3동,19032.666666666664
403,송파구,잠실4동,20143.666666666664
404,송파구,잠실6동,18605.666666666664
405,송파구,잠실7동,9123.5
406,강동구,강일동,9810.333333333332
407,강동구,상일동,21613.166666666664
408,강동구,명일1동,103266.16666666666
409,강동구,명일2동,21486.666666666664
410,강동구,고덕1동,17372.666666666664
411,강동구,고덕2동,11047.166666666668
412,강동구,암사1동,122045.83333333334
413,강동구,암사2동,9022.0
414,강동구,암사3동,7876.666666666666
415,강동구,천호1동,158096.1666666667
416,강동구,천호2동,58708.0
417,강동구,천호3동,147636.1666666667
418,강동구,성내1동,98015.33333333334
419,강동구,성내2동,156187.0
420,강동구,성내3동,126040.83333333334
421,강동구,길동,96024.16666666666
422,강동구,둔촌1동,11766.0
423,강동구,둔촌2동,42585.0
