"동별(1)",동별(2),2020
"동별(1)",동별(2),면적 (㎢)
"합계",종로구,23.91
"합계",중구,9.96
"합계",용산구,21.87
"합계",성동구,16.86
"합계",광진구,17.06
"합계",동대문구,14.22
"합계",중랑구,18.50
"합계",성북구,24.58
"합계",강북구,23.60
"합계",도봉구,20.65
"합계",노원구,35.44
"합계",은평구,29.71
"합계",서대문구,17.63
"합계",마포구,23.85
"합계",양천구,17.41
"합계",강서구,41.44
"합계",구로구,20.12
"합계",금천구,13.02
"합계",영등포구,24.55
"합계",동작구,16.35
"합계",관악구,29.57
"합계",서초구,46.98
"합계",강남구,39.50
"합계",송파구,33.87
"합계",강동구,24.59
