"동별(1)",동별(2),2020
"동별(1)",동별(2),인구 (명)
"합계",종로구,158996
"합계",중구,134635
"합계",용산구,244645
"합계",성동구,300505
"합계",광진구,360109
"합계",동대문구,357014
"합계",중랑구,399562
"합계",성북구,447056
"합계",강북구,311569
"합계",도봉구,327361
"합계",노원구,527032
"합계",은평구,484043
"합계",서대문구,322952
"합계",마포구,381858
"합계",양천구,457781
"합계",강서구,585901
"합계",구로구,432488
"합계",금천구,247835
"합계",영등포구,407367
"합계",동작구,401572
"합계",관악구,509803
"합계",서초구,429025
"합계",강남구,544055
"합계",송파구,673926
"합계",강동구,463998
