"동별(1)",동별(2),2022
"동별(1)",동별(2),합계
"동별(1)",동별(2),공영
"동별(1)",동별(2),면수 (면수)
"합계",소계,177281
"합계",종로구,5833
"합계",중구,5399
"합계",용산구,6375
"합계",성동구,7056
"합계",광진구,4856
"합계",동대문구,5862
"합계",중랑구,11179
"합계",성북구,6447
"합계",강북구,5286
"합계",도봉구,5258
"합계",노원구,3662
"합계",은평구,5160
"합계",서대문구,5899
"합계",마포구,6828
"합계",양천구,7454
"합계",강서구,8895
"합계",구로구,5149
"합계",금천구,3715
"합계",영등포구,9481
"합계",동작구,3336
"합계",관악구,6970
"합계",서초구,7292
"합계",강남구,13087
"합계",송파구,16802
"합계",강동구,10000
